LAMMPS data file via write_data, version 29 Oct 2020, timestep = 117

680 atoms
1 atom types

0.0 41.93 xlo xhi
0.0 41.15 ylo yhi
0.0 50.0 zlo zhi

Masses

1 12.0107

Atoms # charge

562  1 0.0  35.2908  10.2893  6.0000
563  1 0.0  35.9897  11.4996  6.0000
564  1 0.0  37.3873  11.4996  6.0000
565  1 0.0  33.8932  12.7099  6.0000
566  1 0.0  35.2908  12.7099  6.0000
567  1 0.0  35.9897  13.9202  6.0000
568  1 0.0  37.3873  13.9202  6.0000
569  1 0.0  33.8932  15.1305  6.0000
570  1 0.0  35.2908  15.1305  6.0000
571  1 0.0  35.9897  16.3408  6.0000
572  1 0.0  37.3873  16.3408  6.0000
573  1 0.0  33.8932  17.5511  6.0000
574  1 0.0  35.2908  17.5511  6.0000
575  1 0.0  35.9897  18.7614  6.0000
576  1 0.0  37.3873  18.7614  6.0000
577  1 0.0  33.8932  19.9717  6.0000
578  1 0.0  35.2908  19.9717  6.0000
579  1 0.0  35.9897  21.1819  6.0000
580  1 0.0  37.3873  21.1819  6.0000
581  1 0.0  33.8932  22.3922  6.0000
582  1 0.0  35.2908  22.3922  6.0000
583  1 0.0  35.9897  23.6025  6.0000
584  1 0.0  37.3873  23.6025  6.0000
585  1 0.0  33.8932  24.8128  6.0000
586  1 0.0  35.2908  24.8128  6.0000
587  1 0.0  35.9897  26.0231  6.0000
588  1 0.0  37.3873  26.0231  6.0000
589  1 0.0  33.8932  27.2334  6.0000
590  1 0.0  35.2908  27.2334  6.0000
591  1 0.0  35.9897  28.4437  6.0000
592  1 0.0  37.3873  28.4437  6.0000
593  1 0.0  33.8932  29.6540  6.0000
594  1 0.0  35.2908  29.6540  6.0000
595  1 0.0  35.9897  30.8643  6.0000
596  1 0.0  37.3873  30.8643  6.0000
597  1 0.0  33.8932  32.0746  6.0000
598  1 0.0  35.2908  32.0746  6.0000
599  1 0.0  35.9897  33.2849  6.0000
